x;y;gid;Name;description;new
6.32442;51.0799;631;Erkelenz, Erkelenz, Anton-Heinen Straße;Bushalte;Bushaltestelle
6.32608;51.08385;632;Erkelenz, Erkelenz, Brückstraße;Bushalte;Bushaltestelle
6.3060047;51.0772487;633;Bushalte;Bushalte;Bushaltestelle
6.3064446;51.0792439;634;Bushalte;Bushalte;Bushaltestelle
6.3024427;51.0814292;635;Bushalte;Bushalte;Bushaltestelle
6.3078822;51.0830401;636;Bushalte;Bushalte;Bushaltestelle
6.3047494;51.0839971;637;Bushalte;Bushalte;Bushaltestelle
6.3114764;51.0843947;638;Bushalte;Bushalte;Bushaltestelle
6.3106277;51.0811472;639;Bushalte;Bushalte;Bushaltestelle
6.3141862;51.0825666;640;Bushalte;Bushalte;Bushaltestelle
6.32074;51.07607;641;Erkelenz, Erkelenz, Bahnhof (Bus);Bushalte;Bushaltestelle
6.3206643;51.0764474;642;Bushalte;Bushalte;Bushaltestelle
6.3213081;51.0767675;643;Bahnhof;Bahnhof;Bahnhof
6.3213885;51.0767574;644;Bushalte;Bushalte;Bushaltestelle
6.3283766;51.077316;645;Bushalte;Bushalte;Bushaltestelle
6.3269004;51.0787643;646;Bushalte;Bushalte;Bushaltestelle
6.34175;51.08105;647;Terheeg, Erkelenz, Terheeg Am Grubusch;Bushalte;Bushaltestelle
6.313711;51.0699392;648;Erkelenz, Erkelenz, Theodor-Heuss-Straße;Bushalte;Bushaltestelle
6.32821;51.06453;649;Bellinghoven, Erkelenz, Bellinghoven;Bushalte;Bushaltestelle
6.34114;51.06354;650;Kückhoven, Erkelenz, Kückhoven Schule;Bushalte;Bushaltestelle
6.33262;51.05876;651;Neu-Immerath, Erkelenz, Neu-Immerath Unkelbachstraße;Bushalte;Bushaltestelle
6.33787;51.05852;652;Neu-Immerath, Erkelenz, Neu-Immerath;Bushalte;Bushaltestelle
6.34552;51.06288;653;Kückhoven, Erkelenz, Kückhoven Post;Bushalte;Bushaltestelle
6.35133;51.06097;654;Kückhoven, Erkelenz, Kückhoven Markt;Bushalte;Bushaltestelle
6.34363;51.05928;655;Erkelenz, Erkelenz, Pescherkamp;Bushalte;Bushaltestelle
6.34521;51.07493;656;Wockerath, Erkelenz, Wockerath;Bushalte;Bushaltestelle
6.33927;51.09034;657;Mennekrath, Erkelenz, Mennekrath;Bushalte;Bushaltestelle
6.3412;51.08575;658;Mennekrath, Erkelenz, Mennekrath Neuhaus;Bushalte;Bushaltestelle
6.34678;51.08194;659;Terheeg, Erkelenz, Terheeg Post;Bushalte;Bushaltestelle
6.33136;51.08619;660;Erkelenz, Erkelenz, Sachsenring;Bushalte;Bushaltestelle
6.32655;51.0887;661;Erkelenz, Erkelenz, Salierring;Bushalte;Bushaltestelle
6.32882;51.09088;662;Erkelenz, Erkelenz, Ludwigstraße;Bushalte;Bushaltestelle
6.32934;51.09458;663;Neu-Borschemich, Erkelenz, Neu-Borschemich;Bushalte;Bushaltestelle
6.29625;51.0862;664;Oerath, Erkelenz, Abzw. Oerath Oerather Mühlenfeld;Bushalte;Bushaltestelle
6.29797;51.08289;665;Oerath, Erkelenz, Oerath Oerather Mühlenfeld;Bushalte;Bushaltestelle
6.30082;51.09316;666;Oerath, Erkelenz, Oerath Kapelle;Bushalte;Bushaltestelle
6.2840341;51.0773408;667;Bushalte;Bushalte;Bushaltestelle
6.2859439;51.0771049;668;Bushalte;Bushalte;Bushaltestelle
6.2925343;51.07827;669;Bushalte;Bushalte;Bushaltestelle
6.24041;51.0696;670;Ilopack AG;Bushalte;Bushaltestelle
6.24952;51.07007;671;Houverath, Erkelenz, Houverath Blumenstraße;Bushalte;Bushaltestelle
6.2515579;51.0707204;672;Houverath;Bushalte;Bushaltestelle
6.2519988;51.071654;673;Blank Dachbau GmbH;Bushalte;Bushaltestelle
6.2281;51.06818;674;Kleingladbach, Hückelhoven, Kleingladbach Im Siel Brücke;Bushalte;Bushaltestelle
6.22725;51.07199;675;Kleingladbach, Hückelhoven, Kleingladbach Im Siel;Bushalte;Bushaltestelle
6.22581;51.07336;676;Kleingladbach, Hückelhoven, Kleingladbach Eschenbroich;Bushalte;Bushaltestelle
6.2168;51.07808;677;Kleingladbach, Hückelhoven, Kleingladbach Ratheimer Straße;Bushalte;Bushaltestelle
6.21983;51.07553;678;Kleingladbach, Hückelhoven, Kleingladbach Kastanienweg;Bushalte;Bushaltestelle
6.22778;51.07972;679;Kleingladbach, Hückelhoven, Kleingladbach Brück;Bushalte;Bushaltestelle
6.22683;51.07753;680;Kleingladbach, Hückelhoven, Kleingladbach Wassenberger Straße;Bushalte;Bushaltestelle
6.22498;51.0777;681;Kleingladbach, Hückelhoven, Kleingladbach Erkelenzer Straße;Bushalte;Bushaltestelle
6.23182;51.08138;682;Kleingladbach, Hückelhoven, Kleingladbach Schellberg;Bushalte;Bushaltestelle
6.24166;51.08294;683;Golkrath, Erkelenz, Golkrath Kapelle;Bushalte;Bushaltestelle
6.24711;51.08326;684;Golkrath, Erkelenz, Golkrath Terreicken;Bushalte;Bushaltestelle
6.26279;51.09209;685;Schwanenberg, Erkelenz, Schwanenberg Abzw. Hoven;Bushalte;Bushaltestelle
6.34262;51.03421;686;Katzem, Erkelenz, Katzem Hötzelberg;Bushalte;Bushaltestelle
6.34654;51.02673;687;Kleinbouslar, Erkelenz, Kleinbouslar;Bushalte;Bushaltestelle
6.3487999;51.0351;688;Katzem, Erkelenz, Katzem Abzw. Kückhoven;Bushalte;Bushaltestelle
6.35092;51.03503;689;Katzem, Erkelenz, Katzem Schule;Bushalte;Bushaltestelle
6.35411;51.0346;690;Katzem, Erkelenz, Katzem Kirche;Bushalte;Bushaltestelle
6.35614;51.03268;691;Katzem, Erkelenz, Katzem Vorstadt;Bushalte;Bushaltestelle
6.298296;51.1377388;757;Bushalte;Bushalte;Bushaltestelle
6.38134;51.05368;692;Holzweiler, Erkelenz, Holzweiler Weyerhof;Bushalte;Bushaltestelle
6.40484;51.04764;693;Holzweiler, Erkelenz, Holzweiler Kirche;Bushalte;Bushaltestelle
6.41542;51.04741;694;Holzweiler, Erkelenz, Holzweiler Gärtnerei;Bushalte;Bushaltestelle
6.40456;51.05049;695;Holzweiler, Erkelenz, Holzweiler Niederstraße;Bushalte;Bushaltestelle
6.428722;51.050524;696;Immerath, Erkelenz, Abzw. Alt-Immerath;Bushalte;Bushaltestelle
6.42867;51.0585;697;Lützerath, Erkelenz, Lützerath Umgehung;Bushalte;Bushaltestelle
6.3894;51.07391;698;Berverath, Erkelenz, Berverath;Bushalte;Bushaltestelle
6.428722;51.050524;699;Immerath, Erkelenz, Abzw. Alt-Immerath;Bushalte;Bushaltestelle
6.4122;51.07884;700;Keyenberg, Erkelenz, Keyenberg Postweg;Bushalte;Bushaltestelle
6.41101;51.08321;701;Keyenberg, Erkelenz, Keyenberg;Bushalte;Bushaltestelle
6.39888;51.08135;702;Keyenberg, Erkelenz, Abzw. Oberwestrich;Bushalte;Bushaltestelle
6.39412;51.07987;703;Keyenberg, Erkelenz, Unterwestrich Abzw. Berverath;Bushalte;Bushaltestelle
6.39113;51.08255;704;Kuckum, Erkelenz, Kuckum Schule;Bushalte;Bushaltestelle
6.39601;51.08412;705;Kuckum, Erkelenz, Kuckum;Bushalte;Bushaltestelle
6.4090991;51.0823039;706;Bushalte;Bushalte;Bushaltestelle
6.36535;51.08198;707;Kaulhausen, Erkelenz, Kaulhausen;Bushalte;Bushaltestelle
6.3692;51.08326;708;Kaulhausen, Erkelenz, Kaulhausen Kaulhausener Straße;Bushalte;Bushaltestelle
6.3831599;51.08382;709;Kuckum, Erkelenz, Kuckum Mühle;Bushalte;Bushaltestelle
6.37237;51.09068;710;Venrath, Erkelenz, Venrath Kirche;Bushalte;Bushaltestelle
6.36492;51.09205;711;Venrath, Erlelenz, Venrath Abzw. Etgenbusch;Bushalte;Bushaltestelle
6.36947;51.0953;712;Venrath, Erkelenz, Venrath Herrather Straße;Bushalte;Bushaltestelle
6.3608088;51.1039279;713;Mönchengl Am Emil-Esser-Platz;Bushalte;Bushaltestelle
6.32074;51.07607;714;Erkelenz, Erkelenz, Bahnhof (Bus);Bushalte;Bushaltestelle
6.3149331;51.084695;715;Bushalte;Bushalte;Bushaltestelle
6.3156842;51.0851129;716;Bushalte;Bushalte;Bushaltestelle
6.3191976;51.0903438;717;Bushalte;Bushalte;Bushaltestelle
6.3188865;51.0897845;718;Bushalte;Bushalte;Bushaltestelle
6.3208606;51.0896228;719;Bushalte;Bushalte;Bushaltestelle
6.26517;51.09609;720;Genhof, Erkelenz, Genhof Genhofer Mühlenweg;Bushalte;Bushaltestelle
6.25667;51.09859;721;Genhof, Erkelenz, Genhof;Bushalte;Bushaltestelle
6.27688;51.10195;722;Schwanenberg, Erkelenz, Schwanenberg Schule;Bushalte;Bushaltestelle
6.28859;51.1059;723;Grambusch, Erkelenz, Grambusch;Bushalte;Bushaltestelle
6.29512;51.10753;724;Grambusch, Erkelenz, Grambusch Abzw.;Bushalte;Bushaltestelle
6.26792;51.10752;725;Geneiken, Erkelenz, Geneiken Dyker Straße;Bushalte;Bushaltestelle
6.26031;51.11062;726;Geneiken, Erkelenz, Geneiken;Bushalte;Bushaltestelle
6.30783;51.11018;727;Kehrbusch, Wegberg, Kehrbusch;Bushalte;Bushaltestelle
6.315;51.10861;728;Flassenberg, Wegberg, Flassenberg;Bushalte;Bushaltestelle
6.31711;51.10963;729;Isengraben, Wegberg, Isengraben;Bushalte;Bushaltestelle
6.3285682;51.1109612;730;Wegberg Rath-Anhoven;Bushalte;Bushaltestelle
6.33363;51.11145;731;Rath-Anhoven, Wegberg, Rath-Anhoven Schule;Bushalte;Bushaltestelle
6.331371;51.1160367;732;Wegberg Abzw. Schönhausen;Bushalte;Bushaltestelle
6.3528767;51.1140065;733;Mönchengl. Buchholz Kreuzung;Bushalte;Bushaltestelle
6.33156;51.11643;734;Rath-Anhoven, Wegberg, Abzw. Schönhausen;Bushalte;Bushaltestelle
6.3284677;51.1107802;735;Bushalte;Bushalte;Bushaltestelle
6.3314179;51.1162797;736;Bushalte;Bushalte;Bushaltestelle
6.322;51.12128;737;Wegberg, Wegberg, Schönhausen;Bushalte;Bushaltestelle
6.31941;51.12257;738;Felderhof, Wegberg, Felderhof;Bushalte;Bushaltestelle
6.3170985;51.1251397;739;Bushalte;Bushalte;Bushaltestelle
6.3175423;51.128112;740;Bushalte;Bushalte;Bushaltestelle
6.30161;51.12036;741;Holtum, Wegberg, Holtum Spielplatz;Bushalte;Bushaltestelle
6.30298;51.13085;742;Beeck, Wegberg, Beeck Grundschule;Bushalte;Bushaltestelle
6.30876;51.13237;743;Wegberg Beeck am Friedhof;Bushalte;Bushaltestelle
6.30175;51.13456;744;Beeck, Wegberg, Beeck Im Maggenfeld;Bushalte;Bushaltestelle
6.2984;51.13778;745;Beeckerheide, Wegberg, Beeck Am Grüngürtel;Bushalte;Bushaltestelle
6.2993674;51.1395415;746;Beeckerwald;Bushalte;Bushaltestelle
6.2958088;51.1411269;747;Kiefernweg;Bushalte;Bushaltestelle
6.2937765;51.1377704;748;Wegberg Lindenstraße;Bushalte;Bushaltestelle
6.29181;51.13731;749;Gerichhausen, Wegberg, Gerichhausen;Bushalte;Bushaltestelle
6.29556;51.14091;750;Beeckerheide, Wegberg, Kiefernweg;Bushalte;Bushaltestelle
6.2987499;51.1400989;751;Bushalte;Bushalte;Bushaltestelle
6.2988893;51.139944;752;Bushalte;Bushalte;Bushaltestelle
6.2938617;51.1378397;753;Bushalte;Bushalte;Bushaltestelle
6.293733;51.1376613;754;Bushalte;Bushalte;Bushaltestelle
6.2927246;51.1373586;755;Bushalte;Bushalte;Bushaltestelle
6.292848;51.1373333;756;Bushalte;Bushalte;Bushaltestelle
6.27852;51.1373;758;Wegberg, Wegberg, Grundschule;Bushalte;Bushaltestelle
6.2883417;51.1378762;759;Bushalte;Bushalte;Bushaltestelle
6.2882398;51.1378694;760;Bushalte;Bushalte;Bushaltestelle
6.2871293;51.1379973;761;Bushalte;Bushalte;Bushaltestelle
6.2856605;51.1407033;762;Bushalte;Bushalte;Bushaltestelle
6.2830534;51.1391093;763;Bushalte;Bushalte;Bushaltestelle
6.2829515;51.1391968;764;Bushalte;Bushalte;Bushaltestelle
6.2793037;51.1396411;765;Bushalte;Bushalte;Bushaltestelle
6.27925;51.1394964;766;Bushalte;Bushalte;Bushaltestelle
6.27588;51.14052;767;Wegberg Busbahnhof;Bushalte;Bushaltestelle
6.2759141;51.1387125;768;Bushalte;Bushalte;Bushaltestelle
6.2729647;51.1436679;769;Wegberg, Burg;Bushalte;Bushaltestelle
6.2790022;51.1434159;770;Bushalte;Bushalte;Bushaltestelle
6.2813893;51.1448058;771;Bushalte;Bushalte;Bushaltestelle
6.2848558;51.1448617;772;Bushalte;Bushalte;Bushaltestelle
6.2905485;51.1460335;773;Bushalte;Bushalte;Bushaltestelle
6.2812035;51.1451101;774;Bahnhof;Bahnhof;Bahnhof
6.283211;51.1502114;775;Bushalte;Bushalte;Bushaltestelle
6.2810453;51.1536325;776;Bushalte;Bushalte;Bushaltestelle
6.2726045;51.1506456;777;Bushalte;Bushalte;Bushaltestelle
6.2738115;51.1499456;778;Bushalte;Bushalte;Bushaltestelle
6.2728452;51.1459797;779;Bushalte;Bushalte;Bushaltestelle
6.2721371;51.1405561;780;Bushalte;Bushalte;Bushaltestelle
6.2726799;51.13509;781;Watern, Wegberg, Watern Haus St. Georg;Bushalte;Bushaltestelle
6.2677502;51.1372224;782;Bushalte;Bushalte;Bushaltestelle
6.2597773;51.1369626;783;Bushalte;Bushalte;Bushaltestelle
6.2686064;51.157907;784;Bushalte;Bushalte;Bushaltestelle
6.2835215;51.1606717;785;Bushalte;Bushalte;Bushaltestelle
6.2901297;51.1542691;786;Bushalte;Bushalte;Bushaltestelle
6.2625742;51.1638779;787;Bushalte;Bushalte;Bushaltestelle
6.25101;51.13572;788;Klinkum, Wegberg, Klinkum Schule;Bushalte;Bushaltestelle
6.24073;51.13595;789;Bischofshütte, Wegberg, Klinkum Bischofshütte;Bushalte;Bushaltestelle
6.23328;51.13703;790;Klinkum, Wegberg, Klinkum Eickels;Bushalte;Bushaltestelle
6.22512;51.13881;791;Klinkum, Wegberg, Klinkum Pumpstation;Bushalte;Bushaltestelle
6.21564;51.1408;792;Arsbeck, Wegberg, Arsbeck Petersholz;Bushalte;Bushaltestelle
6.21017;51.14181;793;Arsbeck, Wegberg, Arsbeck Kirche;Bushalte;Bushaltestelle
6.21042;51.14606;794;Arsbeck, Wegberg, Arsbeck Heiderstraße;Bushalte;Bushaltestelle
6.20927;51.14993;795;Arsbeck, Wegberg, Arsbeck Mailandweg;Bushalte;Bushaltestelle
6.203385;51.1509965;796;Rex-reisen GmbH & Co. KG;Bushalte;Bushaltestelle
6.20673;51.15274;797;Arsbeck, Wegberg, Arsbeck Roermonder Bahn;Bushalte;Bushaltestelle
6.207879;51.1517709;798;Bushalte;Bushalte;Bushaltestelle
6.20061;51.15222;799;Arsbeck, Wegberg, Arsbeck Büch;Bushalte;Bushaltestelle
6.1941;51.15318;800;Arsbeck, Wegberg, Dalheim VDK-Siedlung;Bushalte;Bushaltestelle
6.27523;51.17619;801;Schwaam, Wegberg, Schwaam;Bushalte;Bushaltestelle
6.24994;51.1731;802;Merbeck, Wegberg, Merbeck Kirche;Bushalte;Bushaltestelle
6.26249;51.17784;803;Venheyde, Wegberg, Venheyde;Bushalte;Bushaltestelle
6.25513;51.17695;804;Merbeck, Wegberg, Merbeck Schürensteg;Bushalte;Bushaltestelle
6.25022;51.1746;805;Merbeck, Wegberg, Merbeck Schule;Bushalte;Bushaltestelle
6.25527;51.18287;806;Venn, Wegberg, Venn;Bushalte;Bushaltestelle
6.25049;51.18527;807;Tetelrath, Wegberg, Tetelrath Siedlung;Bushalte;Bushaltestelle
6.2463;51.18395;808;Tetelrath, Wegberg, Tetelrath;Bushalte;Bushaltestelle
6.24402;51.18237;809;Tetelrath, Wegberg, Abzw. Tetelrath;Bushalte;Bushaltestelle
6.2846199;51.16817;810;Rickelrath, Wegberg, Rickelrath;Bushalte;Bushaltestelle
6.27709;51.17345;811;Schwaam, Wegberg, Zum Thomeshof;Bushalte;Bushaltestelle
6.1784384;51.1491513;812;Bushalte;Bushalte;Bushaltestelle
6.18676;51.14479;813;Rödgen, Wegberg, Dalheim Kirche;Bushalte;Bushaltestelle
6.19064;51.13967;814;Rödgen, Wegberg, Dalheim Rochusweiler;Bushalte;Bushaltestelle
6.17895;51.14938;815;Dalheim, Wegberg, Dalheim Bahnhof (Bus);Bushalte;Bushaltestelle
6.1814341;51.1491873;816;Bushalte;Bushalte;Bushaltestelle
6.1821279;51.153877;817;Bushalte;Bushalte;Bushaltestelle
6.1875768;51.1532062;818;Bushalte;Bushalte;Bushaltestelle
6.1908;51.12975;819;Wildenrath, Wegberg, Wildenrath Dalheimer Weg;Bushalte;Bushaltestelle
6.19358;51.12396;820;Wildenrath, Wegberg, Wildenrath Kirche;Bushalte;Bushaltestelle
6.19483;51.11977;821;Wildenrath, Wegberg, Wildenrath Flugplatz;Bushalte;Bushaltestelle
6.21027;51.11925;822;Wildenrath, Wegberg, Wildenrath Gewerbegebiet;Bushalte;Bushaltestelle
6.21727;51.11951;823;Wildenrath, Wegberg, Wildenrath DAST GmbH;Bushalte;Bushaltestelle
6.22444;51.1198;824;Wildenrath, Wegberg, Wildenrath List Center;Bushalte;Bushaltestelle
6.26922;51.13076;825;Watern, Wegberg, Watern Bischofsmühle;Bushalte;Bushaltestelle
6.25718;51.12033;826;Tüschenbroich, Wegberg, Tüschenbroicher Mühle;Bushalte;Bushaltestelle
6.25101;51.11806;827;Tüschenbroich, Wegberg, Tüschenbroich Schule;Bushalte;Bushaltestelle
6.25063;51.10258;828;Genfeld, Erkelenz, Genfeld;Bushalte;Bushaltestelle
6.24078;51.10164;829;Gerderhahn, Erkelenz, Gerderhahn Friedhof;Bushalte;Bushaltestelle
6.2399;51.09998;830;Gerderhahn, Erkelenz, Gerderhahn Schule;Bushalte;Bushaltestelle
6.2173599;51.09622;831;Gerderath, Erkelenz, Gerderath Sparkasse;Bushalte;Bushaltestelle
6.21329;51.09347;832;Gerderath, Erkelenz, Gerderath Friedhof;Bushalte;Bushaltestelle
6.22434;51.09538;833;Gerderath, Erkelenz, Gerderath Lauerstraße;Bushalte;Bushaltestelle
6.2072;51.09637;834;Gerderath, Erkelenz, Gerderath An der Wolfskaul;Bushalte;Bushaltestelle
6.21378;51.09983;835;Gerderath, Erkelenz, Gerderath Hover Busch;Bushalte;Bushaltestelle
6.1929;51.09856;836;Myhl, Wassenberg, Myhl Erkelenzer Straße;Bushalte;Bushaltestelle
6.19378;51.0999;837;Myhl, Wassenberg, Myhl Feuerwehr;Bushalte;Bushaltestelle
6.20323;51.10249;838;Myhl, Wassenberg, Myhl Myhlerfeld;Bushalte;Bushaltestelle
6.21114;51.10597;839;Gerderath, Erkelenz, Gerderath Abzw. Vossen;Bushalte;Bushaltestelle
6.1830513;51.1009289;840;Bushalte;Bushalte;Bushaltestelle
6.04665;51.08281;841;Von den Driesch;Bushalte;Bushaltestelle
6.1799671;51.1079537;842;Bushalte;Bushalte;Bushaltestelle
6.1758037;51.1049635;843;Bushalte;Bushalte;Bushaltestelle
6.1646064;51.1018848;844;Bushalte;Bushalte;Bushaltestelle
6.19552;51.08361;845;Altmyhl, Hückelhoven, Altmyhl;Bushalte;Bushaltestelle
6.19065;51.08138;846;Altmyhl, Hückelhoven, Altmyhl Abzw. Myhl;Bushalte;Bushaltestelle
6.1885822;51.0798942;847;Ratheim, Hückelhoven, Ratheim Schacht IV;Bushalte;Bushaltestelle
6.0788338;51.108319;848;Bushalte;Bushalte;Bushaltestelle
6.126219;51.1332975;849;Bushalte;Bushalte;Bushaltestelle
6.1394403;50.9055161;858;KINDERSPIELPLATZ-Holunderplatz;Spielplatz;Spielplatz
6.1111425;50.9247625;860;Bushalte;Bushalte;Bushaltestelle
6.1144256;50.9230447;861;Bushalte;Bushalte;Bushaltestelle
6.1165084;50.9214004;862;Bushalte;Bushalte;Bushaltestelle
6.1479082;50.9090094;863;Spielplatz , Am Lindenplatz;Spielplatz;Spielplatz
6.141629;50.9097873;864;Spielplatz Mittelstraße;Spielplatz;Spielplatz
6.1211946;50.9131059;865;Spielplatz Beyelsfeld;Spielplatz;Spielplatz
6.1160401;50.9146551;867;Großer Spielplatz am Bucksberg;Spielplatz;Spielplatz
6.1037559;50.918784;868;"Kinderspielplatz "" Am Rimburger Acker """;Spielplatz;Spielplatz
6.0981977;50.9297503;869;Großer Spielplatz;Spielplatz;Spielplatz
6.0943851;50.9310217;870;Naherholungsgebiet Wurmtal;Spielplatz;Spielplatz
6.1370127;50.9116371;871;VR-Bank eG - Region Aachen, Geldautomat Boscheln (vorübergehend geschlossen);Bank;Bank
6.1373745;50.9123464;872;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.1356981;50.9214408;873;Geldautomat Volksbank Heinsberg eG;Bank;Geldautomat
6.1191585;50.919707;874;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.11257;50.92067;876;VR-Bank eG - Region Aachen, Geschäftsstelle Übach-Palenberg;Bank;Bank
6.112624;50.92085;877;VR-Bank eG - Region Aachen, Geldautomat Übach-Palenberg;Bank;Bank
6.1162216;50.9212616;878;Volksbank Heinsberg eG, Filiale Übach;Bank;Bank
6.1036538;50.9246314;880;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.1392319;50.9122547;881;Herr Franz-Josef Fuhrmeister;Allgemeinmedizin;Allgemeinmedizin
6.1368572;50.9127794;882;Dr.med. Wolfgang Paulus;Allgemeinmedizin;Allgemeinmedizin
6.1300841;50.9165027;884;Dr. med. Jörg Steinbusch;Allgemeinmedizin;Allgemeinmedizin
6.11987;50.9201;885;Herr Dr. med. Klaus Löhmer;Allgemeinmedizin;Allgemeinmedizin
6.1159136;50.9204437;888;Herr Dr. med. Karsten Wolf;Allgemeinmedizin;Allgemeinmedizin
6.1118248;50.9206701;889;Herr Norbert Hauck;Allgemeinmedizin;Allgemeinmedizin
6.1110792;50.9244489;890;Frau Cornelia Trockel;Allgemeinmedizin;Allgemeinmedizin
6.1224053;50.9182931;906;Pfarrkirche St. Dionysius zu Übach;Kirche;Kirche
6.115146;50.918525;907;Neuapostolische Kirche Übach-Palenberg;Kirche;Kirche
6.1089797;50.9208745;909;Ev. Kirche Übach-Palenberg;Kirche;Kirche
6.109252;50.9209413;910;Evangelische Kirchengemeinde Übach-Palenberg;Kirchengemeinde;Kirche
6.0970349;50.9196139;922;Herr Dr. med. Bernd Dörge;Allgemeinmedizin;Allgemeinmedizin
6.0987935;50.9253368;928;Petruskapelle;Kapelle;Kirche
6.1150872;50.9206508;930;Frannys Hairsalon (Damen & Herren Friseursalon);Friseur;Friseur
6.1089115;50.9224028;931;Irmgard Mallmann Friseursalon;Friseur;Friseur
6.1128552;50.9242213;932;Frisör Klier GmbH;Friseur;Friseur
6.10108;50.92525;933;Avino Friseure;Friseur;Friseur
6.0999015;50.9247719;934;Hair Shape;Friseur;Friseur
6.0992704;50.9250145;935;Hair & Scissors;Friseur;Friseur
6.1005479;50.9263855;936;Ayfa´s haarstudio;Friseur;Friseur
6.102091;50.9278644;937;Head Passion Hair N.D. GmbH;Friseur;Friseur
6.09996;50.91685;939;Josef u.Marga Nievelstein Friseursalon;Friseur;Friseur
6.10027;50.92589;940;OVB Vermögensberatung AG: Thomas Kurzweg;Bank;Bank
6.0996433;50.9257648;941;Volksbank Heinsberg eG, Filiale Palenberg;Bank;Bank
6.0940854;50.9250808;942;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.1466203;50.9126321;943;"Ev.-Freikirchl. Gemeinde ""Kreuzkirche""";Kirche;Kirche
6.0876271;50.9300508;944;Kinderspielplatz;Spielplatz;Spielplatz
6.1004426;50.926406;945;Michaels Fahrschule;Fahrschule;Fahrschule
6.10376;50.92504;946;Pfarrei St. Petrus;Kirche;Kirche
6.0903695;50.9306256;949;Evangelische Kirchengemeinde Übach-Palenberg;Kirchengemeinde;Kirche
6.0661173;50.9270432;953;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.0673161;50.9278603;954;Geldautomat Volksbank Heinsberg eG;Bank;Geldautomat
6.0689517;50.9281557;955;St.Mariae Himmelfahrt zu Scherpenseel;Kirche;Kirche
6.0721565;50.9309291;956;Fahrschule Scherpenseel;Fahrschule;Fahrschule
6.1062517;50.9423309;961;Alte Kirche Frelenberg;Kirche;Kirche
6.1055371;50.9421762;962;Kreissparkasse Heinsberg - SB-Filiale;Bank;Geldautomat
6.105456;50.9416542;964;Udos Fahrschule Frelenberg;Fahrschule;Fahrschule
6.11045;50.94134;966;Gemeinde Übach-Palenberg Pfarrer Jens Sannig Christuskirche;Gemeinde;Stadtverwaltung
6.1072156;50.9441204;968;St. Dionysius;Kirche;Kirche
6.1100511;50.9469956;973;Josef Philippen Friseursalon;Friseur;Friseur
6.0700197;50.9697395;982;Wege Kapelle Panneschopp;Kapelle;Kirche
6.0776691;50.9691189;983;Muttergottes Kapelle Nierstraß;Kapelle;Kirche
6.0607529;50.9736709;984;Kapelle am Waldrand;Kapelle;Kirche
6.0595413;50.9399097;987;St.Cornelius;Kapelle;Kirche
6.0512553;50.9533531;991;Bancomat;Bank;Bank
6.1160186;50.9601185;993;Spielplatz;Spielplatz;Spielplatz
6.1189502;50.9592985;995;Spielplatz und Skaterbahn;Spielplatz;Spielplatz
6.12341;50.96501;1002;St. Elisabeth-Krankenhaus Geilenkirchen;Krankenhaus;Krankenhaus
6.1233177;50.9616771;1005;Ferienfahrschule Pretzer;Fahrschule;Fahrschule
6.1235074;50.9619104;1007;Hairkiller;Friseur;Friseur
6.1232259;50.9630385;1010;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.1238056;50.963047;1011;Sparkassen Immobilien;Bank;Bank
6.12534;50.96304;1012;Evangelische Kirchengemeinde Geilenkirchen;Kirchengemeinde;Kirche
6.128;50.96244;1015;Bernds Fahrschule;Fahrschule;Fahrschule
6.12827;50.96265;1017;Erika Rutten Friseursalon;Friseur;Friseur
6.1264401;50.9628622;1018;Beauty Hair;Friseur;Friseur
6.1285;50.96311;1019;St.Johann Bapt.;Kirche;Kirche
6.1249317;50.9627092;1025;Praxis für Zahnheilkunde Schiffers & Kollegen;Dentist;Zahnarzt
6.124323;50.9628248;1026;Veronica Thelen Fachärztin f. Allgemeinmedizin;Allgemeinmedizin;Allgemeinmedizin
6.1211889;50.9627754;1029;Commerzbank;Bank;Bank
6.1126401;50.97204;1030;Kreissparkasse Heinsberg - Filiale;Bank;Bank
6.121472;50.964465;1038;Zahnärztin für Kieferorthopädie;Dentist;Zahnarzt
6.1200143;50.9642091;1039;Praxis Michael Herfs;Allgemeinmedizin;Allgemeinmedizin
6.1200623;50.9640906;1040;Jan Saxe;Dentist;Zahnarzt
6.120459;50.964279;1041;Salon Säger;Friseur;Friseur
6.12025;50.96498;1042;Frisör Derichs;Friseur;Friseur
6.1218014;50.9641767;1047;St. Mariä Himmelfahrt, Geilenkirchen;Kirche;Kirche
6.12031;50.96108;1049;Edigius Heinrichs Friseursalon;Friseur;Friseur
6.11841;50.9619;1050;Agentur für Arbeit Geilenkirchen;Agentur für Arbeit;Arbeitsamt
6.1186146;50.9650043;1054;style by büni;Friseur;Friseur
6.11667;50.96757;1056;Fahrschule Fiss;Fahrschule;Fahrschule
6.1229639;50.969784;1060;Praxis für Zahnheilkunde Sandra Nobis;Dentist;Zahnarzt
6.1265144;50.9701775;1061;Heilige Maria;Kirche;Kirche
6.1139211;50.9802256;1078;Kapliczka;Kapelle;Kirche
